EIN,Organization,Mission,Receipts,URL,Guidestar
94-6064808,Henry J Kaiser Family Foundation,"A leader in health policy and communications, the Kaiser Family Foundation is a non-profit, private operating foundation focusing on the major health care issues facing the U.S., as well as the U.S. role in global health policy.  Unlike grant-making foundations, Kaiser develops and runs its own research and communications programs, sometimes in partnership with other non-profit research organizations or major media companies.    We serve as a non-partisan source of facts, information, and analysis for policymakers, the media, the health care community, and the public. Our product is information, always provided free of charge — from the most sophisticated policy research, to basic facts and numbers, to information young people can use to improve their health or elderly people can use to understand their Medicare benefits.    The Kaiser Family Foundation is not associated with Kaiser Permanente or Kaiser Industries.",66241271,www.kff.org,https://www.guidestar.org/profile/94-6064808
52-6072964,France-Merrick Foundation Inc,"The France-Merrick Foundation, Inc. is a Maryland Corporation formed as a private non-profit grant-making foundation to further and promote exclusively charitable purposes.  The France-Merrick Foundation, Inc. makes donations and contributions in the form of grants to organizations that qualify as non-profit charitable organizations described in section 501(c)(3) of the Internal Revenue Code of the United States and contributions to which are deductible for federal income, gift and estate taxes.",64464975,http://www.france-merrickfdn.org/,https://www.guidestar.org/profile/52-6072964
41-1359579,US Bancorp Foundation,U.S. Bancorp contributes to the strength and vitality of our communities through the U.S. Bancorp Foundation charitable contributions program.  We seek to build strong partnerships and lasting value in our communities by supporting organizations that improve the educational and economic opportunities of low- and moderate-income individuals and families and enhance the cultural and artistic life of the communities in which we live and work.,64062272,http://www.usbank.com/about/community_relations/charit_giving.html,https://www.guidestar.org/profile/41-1359579
36-4185939,Circle of Service Foundation,"The mission of the Circle of Service Foundation is supporting great organizations to enhance community, opportunity and well-being.",63141985,http://www.cosfoundation.org,https://www.guidestar.org/profile/36-4185939
23-7028238,Hamill Foundation,"The Hamill Foundation is dedicated to the betterment of the city its founders, Claud B. and Marie G. Hamill, loved so much. The Foundation gives grants in four broadly defined areas of educational, scientific, charitable, and religious activities, primarily in the Houston area.",62923001,NA,https://www.guidestar.org/profile/23-7028238
45-1742989,Siegel Family Endowment Inc,Charitable organization,62521634,NA,https://www.guidestar.org/profile/45-1742989
51-0404790,THE VILCEK FOUNDATION INC,"The Vilcek Foundation raises awareness of immigrant contributions to American society, and fosters appreciation of the arts and sciences.  The Vilcek Foundation sponsors prizes and awards grants throughout the United States.",62341960,www.vilcek.org,https://www.guidestar.org/profile/51-0404790
76-0647361,THE CULLEN FOUNDATION,"A Private Foundation funding a broad range of initiatives in Texas, primarily Houston metropolital area, with an emphasis on health care, education, public services, and the cultural arts.",61874973,www.cullenfdn.org,https://www.guidestar.org/profile/76-0647361
38-2218274,Edsel and Eleanor Ford House,"The Edsel & Eleanor Ford House experience is an authentic witness to the past that inspires, educates and engages visitors through exploration of its unique connections to art, design, history and the environment, while celebrating family traditions and community relationships.",60643062,www.fordhouse.org,https://www.guidestar.org/profile/38-2218274
62-1134070,The Frist Foundation,"The Foundation seeks to strengthen Nashville's nonprofit community and thereby more effectively address the needs of vulnerable people while also making the city a more attractive place to live, work, and visit. In carrying out its mission, the foundation is currently providing major operating support to the Frist Art Museum, capital support for the Nashville Zoo, and grants addressing the capital, technological and managerial needs of other Nashville-based nonprofit agencies, especially those serving vulnerable people. The foundation also has a special interest in fostering and supporting projects utilizing a collective impact approach to major community challenges.",60628490,www.fristfoundation.org,https://www.guidestar.org/profile/62-1134070
81-0288819,RAY FOUNDATION INC,"The Ray Foundation was founded by James C. and Joan L. Ray.  In keeping with their spirit, the Foundation seeks to encourage the development of human potential through supporting programs that develop life skills such as self-discipline, self-confidence, and self-reliance on the part of the grant recipients.  The Foundation has a particular interest in Aviation and the development of strategies and programs which address the involvement and education of young adults in Aviation and Aerospace.",60214753,NA,https://www.guidestar.org/profile/81-0288819
13-6116429,RITA ALLEN FOUNDATION,"The Rita Allen Foundation invests in transformative ideas in their earliest stages to leverage their growth and promote breakthrough solutions to significant problems. It enables early-career biomedical scholars to do pioneering research, seeds innovative approaches to fostering informed civic engagement, and develops knowledge and networks to build the effectiveness of the philanthropic sector. Throughout its work, the Foundation embraces collaboration, creativity, learning and leadership.",59910502,http://www.ritaallen.org,https://www.guidestar.org/profile/13-6116429
